Year,Géographie,Groupe d'âge,Sexe,Type de famille économique,GeoCode,Value
2017,"Vancouver, Colombie-Britannique",Total,Les deux sexes,Total,,16.0
2017,"Vancouver, Colombie-Britannique",Moins de 18 ans,Les deux sexes,Total,,13.5
2017,"Vancouver, Colombie-Britannique",18 à 64 ans,Les deux sexes,Total,,17.3
2017,"Vancouver, Colombie-Britannique",65 ans et plus,Les deux sexes,Total,,13.0
2017,"Vancouver, Colombie-Britannique",Total,Les deux sexes,Personnes dans les familles économiques,,11.7
2017,"Vancouver, Colombie-Britannique",65 ans et plus,Les deux sexes,Personnes âgées dans les familles économiques,,9.2
2017,"Vancouver, Colombie-Britannique",Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,,13.5
2017,"Vancouver, Colombie-Britannique",Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,,11.8
2017,"Vancouver, Colombie-Britannique",18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,,11.7
2017,"Vancouver, Colombie-Britannique",Total,Les deux sexes,Personnes hors famille économique,,37.1
2017,"Vancouver, Colombie-Britannique",65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,,23.9
2017,"Vancouver, Colombie-Britannique",,Les deux sexes,Personnes non âgées hors famille économique,,41.2
2018,"Vancouver, Colombie-Britannique",Total,Les deux sexes,Total,,13.6
2018,"Vancouver, Colombie-Britannique",Moins de 18 ans,Les deux sexes,Total,,10.4
2018,"Vancouver, Colombie-Britannique",18 à 64 ans,Les deux sexes,Total,,15.4
2018,"Vancouver, Colombie-Britannique",65 ans et plus,Les deux sexes,Total,,9.0
2018,"Vancouver, Colombie-Britannique",Total,Les deux sexes,Personnes dans les familles économiques,,9.2
2018,"Vancouver, Colombie-Britannique",65 ans et plus,Les deux sexes,Personnes âgées dans les familles économiques,,4.2
2018,"Vancouver, Colombie-Britannique",Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,,10.4
2018,"Vancouver, Colombie-Britannique",Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,,10.5
2018,"Vancouver, Colombie-Britannique",18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,,9.8
2018,"Vancouver, Colombie-Britannique",Total,Les deux sexes,Personnes hors famille économique,,33.6
2018,"Vancouver, Colombie-Britannique",65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,,22.6
2018,"Vancouver, Colombie-Britannique",,Les deux sexes,Personnes non âgées hors famille économique,,36.8
2019,"Vancouver, Colombie-Britannique",Total,Les deux sexes,Total,,11.7
2019,"Vancouver, Colombie-Britannique",Moins de 18 ans,Les deux sexes,Total,,4.5
2019,"Vancouver, Colombie-Britannique",18 à 64 ans,Les deux sexes,Total,,14.9
2019,"Vancouver, Colombie-Britannique",65 ans et plus,Les deux sexes,Total,,5.6
2019,"Vancouver, Colombie-Britannique",Total,Les deux sexes,Personnes dans les familles économiques,,6.9
2019,"Vancouver, Colombie-Britannique",Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,,4.4
2019,"Vancouver, Colombie-Britannique",18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,,8.3
2019,"Vancouver, Colombie-Britannique",Total,Les deux sexes,Personnes hors famille économique,,34.9
2019,"Vancouver, Colombie-Britannique",,Les deux sexes,Personnes non âgées hors famille économique,,42.9
2020,"Vancouver, Colombie-Britannique",Total,Les deux sexes,Total,,7.9
2020,"Vancouver, Colombie-Britannique",Moins de 18 ans,Les deux sexes,Total,,4.8
2020,"Vancouver, Colombie-Britannique",18 à 64 ans,Les deux sexes,Total,,9.6
2020,"Vancouver, Colombie-Britannique",65 ans et plus,Les deux sexes,Total,,4.4
2020,"Vancouver, Colombie-Britannique",Total,Les deux sexes,Personnes dans les familles économiques,,4.2
2020,"Vancouver, Colombie-Britannique",Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,,4.8
2020,"Vancouver, Colombie-Britannique",Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,,4.5
2020,"Vancouver, Colombie-Britannique",18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,,4.4
2020,"Vancouver, Colombie-Britannique",Total,Les deux sexes,Personnes hors famille économique,,24.0
2020,"Vancouver, Colombie-Britannique",65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,,8.7
2020,"Vancouver, Colombie-Britannique",,Les deux sexes,Personnes non âgées hors famille économique,,29.4
2021,"Vancouver, Colombie-Britannique",Total,Les deux sexes,Total,,9.4
2021,"Vancouver, Colombie-Britannique",Moins de 18 ans,Les deux sexes,Total,,8.5
2021,"Vancouver, Colombie-Britannique",18 à 64 ans,Les deux sexes,Total,,9.8
2021,"Vancouver, Colombie-Britannique",65 ans et plus,Les deux sexes,Total,,8.7
2021,"Vancouver, Colombie-Britannique",Total,Les deux sexes,Personnes dans les familles économiques,,5.9
2021,"Vancouver, Colombie-Britannique",65 ans et plus,Les deux sexes,Personnes âgées dans les familles économiques,,4.8
2021,"Vancouver, Colombie-Britannique",Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,,8.3
2021,"Vancouver, Colombie-Britannique",Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,,5.6
2021,"Vancouver, Colombie-Britannique",18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,,5.4
2021,"Vancouver, Colombie-Britannique",Total,Les deux sexes,Personnes hors famille économique,,24.6
2021,"Vancouver, Colombie-Britannique",65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,,17.8
2021,"Vancouver, Colombie-Britannique",,Les deux sexes,Personnes non âgées hors famille économique,,27.0
2022,"Vancouver, Colombie-Britannique",Total,Les deux sexes,Total,,12.7
2022,"Vancouver, Colombie-Britannique",Moins de 18 ans,Les deux sexes,Total,,11.8
2022,"Vancouver, Colombie-Britannique",18 à 64 ans,Les deux sexes,Total,,13.4
2022,"Vancouver, Colombie-Britannique",65 ans et plus,Les deux sexes,Total,,10.7
2022,"Vancouver, Colombie-Britannique",Total,Les deux sexes,Personnes dans les familles économiques,,8.6
2022,"Vancouver, Colombie-Britannique",65 ans et plus,Les deux sexes,Personnes âgées dans les familles économiques,,6.5
2022,"Vancouver, Colombie-Britannique",Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,,11.5
2022,"Vancouver, Colombie-Britannique",Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,,10.0
2022,"Vancouver, Colombie-Britannique",Moins de 18 ans,Les deux sexes,Personnes dans l'ensemble des autres familles économiques,,11.6
2022,"Vancouver, Colombie-Britannique",18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,,8.2
2022,"Vancouver, Colombie-Britannique",Total,Les deux sexes,Personnes hors famille économique,,30.0
2022,"Vancouver, Colombie-Britannique",65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,,21.9
2022,"Vancouver, Colombie-Britannique",,Les deux sexes,Personnes non âgées hors famille économique,,32.7
2023,"Vancouver, Colombie-Britannique",Total,Les deux sexes,Total,,12.7
2023,"Vancouver, Colombie-Britannique",Moins de 18 ans,Les deux sexes,Total,,12.8
2023,"Vancouver, Colombie-Britannique",18 à 64 ans,Les deux sexes,Total,,13.6
2023,"Vancouver, Colombie-Britannique",65 ans et plus,Les deux sexes,Total,,9.3
2023,"Vancouver, Colombie-Britannique",Total,Les deux sexes,Personnes dans les familles économiques,,8.9
2023,"Vancouver, Colombie-Britannique",65 ans et plus,Les deux sexes,Personnes âgées dans les familles économiques,,5.8
2023,"Vancouver, Colombie-Britannique",Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,,12.5
2023,"Vancouver, Colombie-Britannique",Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,,10.5
2023,"Vancouver, Colombie-Britannique",18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,,8.4
2023,"Vancouver, Colombie-Britannique",Total,Les deux sexes,Personnes hors famille économique,,28.8
2023,"Vancouver, Colombie-Britannique",65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,,18.4
2023,"Vancouver, Colombie-Britannique",,Les deux sexes,Personnes non âgées hors famille économique,,32.2
2015,"Winnipeg, Manitoba",Total,Les deux sexes,Total,,15.7
2015,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Total,,21.0
2015,"Winnipeg, Manitoba",18 à 64 ans,Les deux sexes,Total,,16.1
2015,"Winnipeg, Manitoba",65 ans et plus,Les deux sexes,Total,,5.8
2015,"Winnipeg, Manitoba",Total,Les deux sexes,Personnes dans les familles économiques,,13.0
2015,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,,20.8
2015,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,,14.5
2015,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans l'ensemble des autres familles économiques,,39.6
2015,"Winnipeg, Manitoba",18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,,12.1
2015,"Winnipeg, Manitoba",Total,Les deux sexes,Personnes hors famille économique,,30.6
2015,"Winnipeg, Manitoba",65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,,17.4
2015,"Winnipeg, Manitoba",,Les deux sexes,Personnes non âgées hors famille économique,,34.9
2016,"Winnipeg, Manitoba",Total,Les deux sexes,Total,,13.6
2016,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Total,,17.6
2016,"Winnipeg, Manitoba",18 à 64 ans,Les deux sexes,Total,,14.1
2016,"Winnipeg, Manitoba",65 ans et plus,Les deux sexes,Total,,5.1
2016,"Winnipeg, Manitoba",Total,Les deux sexes,Personnes dans les familles économiques,,10.9
2016,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,,17.6
2016,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,,13.5
2016,"Winnipeg, Manitoba",18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,,9.8
2016,"Winnipeg, Manitoba",Total,Les deux sexes,Personnes hors famille économique,,29.2
2016,"Winnipeg, Manitoba",65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,,11.2
2016,"Winnipeg, Manitoba",,Les deux sexes,Personnes non âgées hors famille économique,,36.4
2017,"Winnipeg, Manitoba",Total,Les deux sexes,Total,,12.6
2017,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Total,,14.0
2017,"Winnipeg, Manitoba",18 à 64 ans,Les deux sexes,Total,,13.5
2017,"Winnipeg, Manitoba",65 ans et plus,Les deux sexes,Total,,6.4
2017,"Winnipeg, Manitoba",Total,Les deux sexes,Personnes dans les familles économiques,,8.9
2017,"Winnipeg, Manitoba",65 ans et plus,Les deux sexes,Personnes âgées dans les familles économiques,,3.8
2017,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,,14.0
2017,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,,10.8
2017,"Winnipeg, Manitoba",18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,,8.0
2017,"Winnipeg, Manitoba",Total,Les deux sexes,Personnes hors famille économique,,31.2
2017,"Winnipeg, Manitoba",65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,,12.3
2017,"Winnipeg, Manitoba",,Les deux sexes,Personnes non âgées hors famille économique,,38.2
2018,"Winnipeg, Manitoba",Total,Les deux sexes,Total,,12.5
2018,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Total,,14.6
2018,"Winnipeg, Manitoba",18 à 64 ans,Les deux sexes,Total,,13.3
2018,"Winnipeg, Manitoba",65 ans et plus,Les deux sexes,Total,,6.4
2018,"Winnipeg, Manitoba",Total,Les deux sexes,Personnes dans les familles économiques,,9.0
2018,"Winnipeg, Manitoba",65 ans et plus,Les deux sexes,Personnes âgées dans les familles économiques,,3.2
2018,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,,14.3
2018,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,,9.9
2018,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans l'ensemble des autres familles économiques,,27.6
2018,"Winnipeg, Manitoba",18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,,8.2
2018,"Winnipeg, Manitoba",Total,Les deux sexes,Personnes hors famille économique,,30.0
2018,"Winnipeg, Manitoba",65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,,14.3
2018,"Winnipeg, Manitoba",,Les deux sexes,Personnes non âgées hors famille économique,,35.7
2019,"Winnipeg, Manitoba",Total,Les deux sexes,Total,,12.2
2019,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Total,,13.4
2019,"Winnipeg, Manitoba",18 à 64 ans,Les deux sexes,Total,,13.1
2019,"Winnipeg, Manitoba",65 ans et plus,Les deux sexes,Total,,7.0
2019,"Winnipeg, Manitoba",Total,Les deux sexes,Personnes dans les familles économiques,,8.2
2019,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,,13.4
2019,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,,11.1
2019,"Winnipeg, Manitoba",18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,,7.3
2019,"Winnipeg, Manitoba",Total,Les deux sexes,Personnes hors famille économique,,33.7
2019,"Winnipeg, Manitoba",65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,,16.7
2019,"Winnipeg, Manitoba",,Les deux sexes,Personnes non âgées hors famille économique,,40.2
2020,"Winnipeg, Manitoba",Total,Les deux sexes,Total,,6.9
2020,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Total,,5.3
2020,"Winnipeg, Manitoba",18 à 64 ans,Les deux sexes,Total,,8.5
2020,"Winnipeg, Manitoba",65 ans et plus,Les deux sexes,Total,,2.5
2020,"Winnipeg, Manitoba",Total,Les deux sexes,Personnes dans les familles économiques,,4.1
2020,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,,5.1
2020,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,,3.7
2020,"Winnipeg, Manitoba",18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,,4.5
2020,"Winnipeg, Manitoba",Total,Les deux sexes,Personnes hors famille économique,,20.9
2020,"Winnipeg, Manitoba",65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,,5.9
2020,"Winnipeg, Manitoba",,Les deux sexes,Personnes non âgées hors famille économique,,27.2
2021,"Winnipeg, Manitoba",Total,Les deux sexes,Total,,9.3
2021,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Total,,10.2
2021,"Winnipeg, Manitoba",18 à 64 ans,Les deux sexes,Total,,9.7
2021,"Winnipeg, Manitoba",65 ans et plus,Les deux sexes,Total,,6.5
2021,"Winnipeg, Manitoba",Total,Les deux sexes,Personnes dans les familles économiques,,6.1
2021,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,,10.2
2021,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,,6.6
2021,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans l'ensemble des autres familles économiques,,30.9
2021,"Winnipeg, Manitoba",18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,,5.5
2021,"Winnipeg, Manitoba",Total,Les deux sexes,Personnes hors famille économique,,25.6
2021,"Winnipeg, Manitoba",65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,,17.1
2021,"Winnipeg, Manitoba",,Les deux sexes,Personnes non âgées hors famille économique,,29.5
2022,"Winnipeg, Manitoba",Total,Les deux sexes,Total,,11.4
2022,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Total,,12.5
2022,"Winnipeg, Manitoba",18 à 64 ans,Les deux sexes,Total,,12.0
2022,"Winnipeg, Manitoba",65 ans et plus,Les deux sexes,Total,,7.5
2022,"Winnipeg, Manitoba",Total,Les deux sexes,Personnes dans les familles économiques,,8.3
2022,"Winnipeg, Manitoba",65 ans et plus,Les deux sexes,Personnes âgées dans les familles économiques,,4.0
2022,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,,12.4
2022,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,,8.3
2022,"Winnipeg, Manitoba",Moins de 18 ans,Les deux sexes,Personnes dans l'ensemble des autres familles économiques,,17.6
2022,"Winnipeg, Manitoba",18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,,7.8
2022,"Winnipeg, Manitoba",Total,Les deux sexes,Personnes hors famille économique,,26.4
2022,"Winnipeg, Manitoba",65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,,15.5
2022,"Winnipeg, Manitoba",,Les deux sexes,Personnes non âgées hors famille économique,,31.0
2023,"Winnipeg, Manitoba",Total,Les deux sexes,Total,,9.8
